filename,fileurl,kind,hex,r,g,b,percent
japan_100,http://s5884.com/w/photodata_final_photos/japan_100.jpg,foreground,#4d4745,77,71,69,30.8
japan_100,http://s5884.com/w/photodata_final_photos/japan_100.jpg,image,#273435,39,52,52,23.37
japan_100,http://s5884.com/w/photodata_final_photos/japan_100.jpg,image,#48721b,72,114,114,4.49
japan_100,http://s5884.com/w/photodata_final_photos/japan_100.jpg,image,#2d2c29,45,44,44,40.55
japan_100,http://s5884.com/w/photodata_final_photos/japan_100.jpg,image,#2d451e,45,69,69,6.68
japan_100,http://s5884.com/w/photodata_final_photos/japan_100.jpg,image,#585251,88,82,82,24.91
japan_101,http://s5884.com/w/photodata_final_photos/japan_101.jpg,background,#415e18,65,94,24,48.58
japan_101,http://s5884.com/w/photodata_final_photos/japan_101.jpg,background,#253024,37,48,36,40.69
japan_101,http://s5884.com/w/photodata_final_photos/japan_101.jpg,background,#a5a8a5,165,168,165,10.74
japan_101,http://s5884.com/w/photodata_final_photos/japan_101.jpg,foreground,#81c858,129,200,88,22.21
japan_101,http://s5884.com/w/photodata_final_photos/japan_101.jpg,foreground,#9242b6,146,66,182,19.7
japan_101,http://s5884.com/w/photodata_final_photos/japan_101.jpg,foreground,#6c5b56,108,91,86,58.09
japan_101,http://s5884.com/w/photodata_final_photos/japan_101.jpg,image,#2d4519,45,69,69,33.96
japan_101,http://s5884.com/w/photodata_final_photos/japan_101.jpg,image,#52731a,82,115,115,25.12
japan_101,http://s5884.com/w/photodata_final_photos/japan_101.jpg,image,#a6aba6,166,171,171,10.3
japan_101,http://s5884.com/w/photodata_final_photos/japan_101.jpg,image,#242c27,36,44,44,30.3
japan_102,http://s5884.com/w/photodata_final_photos/japan_102.jpg,background,#272727,39,39,39,85.34
japan_102,http://s5884.com/w/photodata_final_photos/japan_102.jpg,background,#445562,68,85,98,8.13
japan_102,http://s5884.com/w/photodata_final_photos/japan_102.jpg,background,#9db0bc,157,176,188,6.53
japan_102,http://s5884.com/w/photodata_final_photos/japan_102.jpg,foreground,#8fabbe,143,171,190,32.25
japan_102,http://s5884.com/w/photodata_final_photos/japan_102.jpg,foreground,#2f3130,47,49,48,38.06
japan_102,http://s5884.com/w/photodata_final_photos/japan_102.jpg,foreground,#c6c9c7,198,201,199,29.69
japan_102,http://s5884.com/w/photodata_final_photos/japan_102.jpg,image,#282828,40,40,40,53.05
japan_102,http://s5884.com/w/photodata_final_photos/japan_102.jpg,image,#9bb7c9,155,183,183,16.29
japan_102,http://s5884.com/w/photodata_final_photos/japan_102.jpg,image,#3e5668,62,86,86,7.82
japan_102,http://s5884.com/w/photodata_final_photos/japan_102.jpg,image,#5e5d59,94,93,93,10.51
japan_102,http://s5884.com/w/photodata_final_photos/japan_102.jpg,image,#d2d4d3,210,212,212,12.32
