filename,datetime,latitude,latitudeRef,longitude,longitudeRef
IMG_0661.jpg,2008:11:21 08:24:47,35.0115,N,135.7925,E
IMG_0661.jpg,2008:11:21 08:24:47,35.0115,N,135.7925,E
IMG_0662.jpg,2008:11:21 08:25:08,35.0115,N,135.7925,E
IMG_0662.jpg,2008:11:21 08:25:08,35.0115,N,135.7925,E
IMG_0662.jpg,2008:11:21 08:25:08,35.0115,N,135.7925,E
IMG_0662.jpg,2008:11:21 08:25:08,35.0115,N,135.7925,E
IMG_0663.jpg,2008:11:21 08:25:44,35.0113333333,N,135.793,E
IMG_0663.jpg,2008:11:21 08:25:44,35.0113333333,N,135.793,E
IMG_0664.jpg,2008:11:21 08:26:05,35.0113333333,N,135.793,E
IMG_0664.jpg,2008:11:21 08:26:05,35.0113333333,N,135.793,E
IMG_0665.jpg,2008:11:21 08:32:28,35.0111666667,N,135.7938333333,E
IMG_0665.jpg,2008:11:21 08:32:28,35.0111666667,N,135.7938333333,E
IMG_0666.jpg,2008:11:21 08:33:27,35.0106666667,N,135.7938333333,E
IMG_0666.jpg,2008:11:21 08:33:27,35.0106666667,N,135.7938333333,E
IMG_0667.jpg,2008:11:21 08:34:13,35.0106666667,N,135.7938333333,E
IMG_0667.jpg,2008:11:21 08:34:13,35.0106666667,N,135.7938333333,E
IMG_0668.jpg,2008:11:21 08:34:46,35.0106666667,N,135.7938333333,E
IMG_0668.jpg,2008:11:21 08:34:46,35.0106666667,N,135.7938333333,E
IMG_0669.jpg,2008:11:21 08:36:10,35.0133333333,N,135.7885,E
IMG_0669.jpg,2008:11:21 08:36:10,35.0133333333,N,135.7885,E
IMG_0670.jpg,2008:11:21 08:36:17,35.0133333333,N,135.7885,E
IMG_0670.jpg,2008:11:21 08:36:17,35.0133333333,N,135.7885,E
IMG_0671.jpg,2008:11:21 08:36:33,35.0105,N,135.7936666667,E
IMG_0671.jpg,2008:11:21 08:36:33,35.0105,N,135.7936666667,E
IMG_0672.jpg,2008:11:21 08:37:53,35.0103333333,N,135.7938333333,E
IMG_0672.jpg,2008:11:21 08:37:53,35.0103333333,N,135.7938333333,E
IMG_0673.jpg,2008:11:21 08:38:10,35.0101666667,N,135.7935,E
IMG_0673.jpg,2008:11:21 08:38:10,35.0101666667,N,135.7935,E
IMG_0674.jpg,2008:11:21 08:38:36,35.0101666667,N,135.7936666667,E
IMG_0674.jpg,2008:11:21 08:38:36,35.0101666667,N,135.7936666667,E
IMG_0675.jpg,2008:11:21 08:38:43,35.0101666667,N,135.7936666667,E
IMG_0675.jpg,2008:11:21 08:38:43,35.0101666667,N,135.7936666667,E
IMG_0676.jpg,2008:11:21 08:38:54,35.01,N,135.7936666667,E
IMG_0676.jpg,2008:11:21 08:38:54,35.01,N,135.7936666667,E
IMG_0677.jpg,2008:11:21 08:39:23,35.01,N,135.7936666667,E
IMG_0677.jpg,2008:11:21 08:39:23,35.01,N,135.7936666667,E
IMG_0678.jpg,2008:11:21 08:39:32,35.01,N,135.7936666667,E
IMG_0678.jpg,2008:11:21 08:39:32,35.01,N,135.7936666667,E
IMG_0679.jpg,2008:11:21 08:40:45,35.0133333333,N,135.7885,E
IMG_0679.jpg,2008:11:21 08:40:45,35.0133333333,N,135.7885,E
IMG_0679.jpg,2008:11:21 08:40:45,35.0133333333,N,135.7885,E
IMG_0679.jpg,2008:11:21 08:40:45,35.0133333333,N,135.7885,E
IMG_0680.jpg,2008:11:21 08:41:00,35.01,N,135.7936666667,E
IMG_0680.jpg,2008:11:21 08:41:00,35.01,N,135.7936666667,E
IMG_0681.jpg,2008:11:21 08:41:15,35.01,N,135.7936666667,E
IMG_0681.jpg,2008:11:21 08:41:15,35.01,N,135.7936666667,E
IMG_0682.jpg,2008:11:21 08:41:55,35.0133333333,N,135.7885,E
IMG_0682.jpg,2008:11:21 08:41:55,35.0133333333,N,135.7885,E
IMG_0683.jpg,2008:11:21 08:42:02,35.0133333333,N,135.7885,E
